sample_index,true_label,predicted_intent,is_correct,keyword_hit,matched_emergency_terms,matched_movement_terms,parse_reason,false_action_from_unknown,asr_failed
5576,movement,unknown,0,0,,,no_rule_hit,0,0
5577,emergency,unknown,0,0,,,no_rule_hit,0,0
5578,emergency,unknown,0,0,,,no_rule_hit,0,0
5579,unknown,unknown,1,0,,,no_rule_hit,0,0
5580,movement,unknown,0,0,,,no_rule_hit,0,0
5581,movement,unknown,0,0,,,no_rule_hit,0,0
5582,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5583,movement,unknown,0,0,,,no_rule_hit,0,0
5584,emergency,unknown,0,0,,,no_rule_hit,0,0
5585,movement,unknown,0,0,,,no_rule_hit,0,0
5586,unknown,unknown,1,0,,,no_rule_hit,0,0
5587,movement,unknown,0,0,,,no_rule_hit,0,0
5588,unknown,unknown,1,0,,,no_rule_hit,0,0
5589,movement,unknown,0,0,,,no_rule_hit,0,0
5590,movement,unknown,0,0,,,no_rule_hit,0,0
5591,movement,movement,1,1,,left,movement_match,0,0
5592,movement,unknown,0,0,,,no_rule_hit,0,0
5593,movement,unknown,0,0,,,no_rule_hit,0,0
5594,unknown,unknown,1,0,,,no_rule_hit,0,0
5595,movement,unknown,0,0,,,no_rule_hit,0,0
5596,movement,unknown,0,0,,,no_rule_hit,0,0
5597,emergency,unknown,0,0,,,no_rule_hit,0,0
5598,unknown,unknown,1,0,,,no_rule_hit,0,0
5599,movement,unknown,0,0,,,no_rule_hit,0,0
5600,unknown,unknown,1,0,,,no_rule_hit,0,0
5601,movement,unknown,0,0,,,no_rule_hit,0,0
5602,movement,unknown,0,0,,,no_rule_hit,0,0
5603,emergency,unknown,0,0,,,no_rule_hit,0,0
5604,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5605,unknown,unknown,1,0,,,no_rule_hit,0,0
5606,movement,unknown,0,0,,,no_rule_hit,0,0
5607,movement,unknown,0,0,,,no_rule_hit,0,0
5608,emergency,unknown,0,0,,,no_rule_hit,0,0
5609,movement,unknown,0,0,,,no_rule_hit,0,0
5610,movement,unknown,0,0,,,no_rule_hit,0,0
5611,emergency,unknown,0,0,,,no_rule_hit,0,0
5612,movement,unknown,0,0,,,no_rule_hit,0,0
5613,emergency,unknown,0,0,,,no_rule_hit,0,0
5614,unknown,unknown,1,0,,,no_rule_hit,0,0
5615,emergency,unknown,0,0,,,no_rule_hit,0,0
5616,movement,unknown,0,0,,,no_rule_hit,0,0
5617,movement,unknown,0,0,,,no_rule_hit,0,0
5618,unknown,unknown,1,0,,,no_rule_hit,0,0
5619,unknown,unknown,1,0,,,no_rule_hit,0,0
5620,emergency,unknown,0,0,,,no_rule_hit,0,0
5621,movement,movement,1,1,,right,movement_match,0,0
5622,emergency,unknown,0,0,,,no_rule_hit,0,0
5623,movement,unknown,0,0,,,no_rule_hit,0,0
5624,unknown,unknown,1,0,,,no_rule_hit,0,0
5625,movement,unknown,0,0,,,no_rule_hit,0,0
5626,unknown,unknown,1,0,,,no_rule_hit,0,0
5627,movement,unknown,0,0,,,no_rule_hit,0,0
5628,movement,unknown,0,0,,,no_rule_hit,0,0
5629,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5630,movement,unknown,0,0,,,no_rule_hit,0,0
5631,unknown,unknown,1,0,,,no_rule_hit,0,0
5632,movement,unknown,0,0,,,no_rule_hit,0,0
5633,movement,unknown,0,0,,,no_rule_hit,0,0
5634,movement,unknown,0,0,,,no_rule_hit,0,0
5635,emergency,unknown,0,0,,,no_rule_hit,0,0
5636,unknown,unknown,1,0,,,no_rule_hit,0,0
5637,movement,unknown,0,0,,,no_rule_hit,0,0
5638,emergency,unknown,0,0,,,no_rule_hit,0,0
5639,unknown,unknown,1,0,,,no_rule_hit,0,0
5640,movement,unknown,0,0,,,no_rule_hit,0,0
5641,emergency,unknown,0,0,,,no_rule_hit,0,0
5642,movement,unknown,0,0,,,no_rule_hit,0,0
5643,movement,unknown,0,0,,,no_rule_hit,0,0
5644,unknown,unknown,1,0,,,no_rule_hit,0,0
5645,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5646,movement,unknown,0,0,,,no_rule_hit,0,0
5647,movement,unknown,0,0,,,no_rule_hit,0,0
5648,emergency,unknown,0,0,,,no_rule_hit,0,0
5649,unknown,unknown,1,0,,,no_rule_hit,0,0
5650,emergency,unknown,0,0,,,no_rule_hit,0,0
5651,unknown,unknown,1,0,,,no_rule_hit,0,0
5652,emergency,unknown,0,0,,,no_rule_hit,0,0
5653,movement,unknown,0,0,,,no_rule_hit,0,0
5654,movement,unknown,0,0,,,no_rule_hit,0,0
5655,unknown,unknown,1,0,,,no_rule_hit,0,0
5656,movement,unknown,0,0,,,no_rule_hit,0,0
5657,movement,unknown,0,0,,,no_rule_hit,0,0
5658,emergency,unknown,0,0,,,no_rule_hit,0,0
5659,unknown,unknown,1,0,,,no_rule_hit,0,0
5660,unknown,unknown,1,0,,,no_rule_hit,0,0
5661,emergency,unknown,0,0,,,no_rule_hit,0,0
5662,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5663,emergency,unknown,0,0,,,no_rule_hit,0,0
5664,movement,unknown,0,0,,,no_rule_hit,0,0
5665,unknown,unknown,1,0,,,no_rule_hit,0,0
5666,unknown,unknown,1,0,,,no_rule_hit,0,0
5667,unknown,unknown,1,0,,,no_rule_hit,0,0
5668,movement,unknown,0,0,,,no_rule_hit,0,0
5669,movement,unknown,0,0,,,no_rule_hit,0,0
5670,emergency,unknown,0,0,,,no_rule_hit,0,0
5671,unknown,unknown,1,0,,,no_rule_hit,0,0
5672,unknown,unknown,1,0,,,no_rule_hit,0,0
5673,emergency,emergency,1,1,stop,,emergency_precedence,0,0
5674,unknown,unknown,1,0,,,no_rule_hit,0,0
5675,unknown,unknown,1,0,,,no_rule_hit,0,0
5676,emergency,emergency,1,1,wow,,emergency_precedence,0,0
5677,emergency,unknown,0,0,,,no_rule_hit,0,0
5678,unknown,unknown,1,0,,,no_rule_hit,0,0
5679,unknown,unknown,1,0,,,no_rule_hit,0,0
5680,movement,unknown,0,0,,,no_rule_hit,0,0
5681,emergency,unknown,0,0,,,no_rule_hit,0,0
5682,movement,unknown,0,0,,,no_rule_hit,0,0
5683,emergency,unknown,0,0,,,no_rule_hit,0,0
5684,movement,unknown,0,0,,,no_rule_hit,0,0
5685,movement,unknown,0,0,,,no_rule_hit,0,0
5686,emergency,emergency,1,1,no,,emergency_precedence,0,0
5687,unknown,unknown,1,0,,,no_rule_hit,0,0
5688,movement,unknown,0,0,,,no_rule_hit,0,0
5689,unknown,unknown,1,0,,,no_rule_hit,0,0
5690,unknown,unknown,1,0,,,no_rule_hit,0,0
5691,unknown,unknown,1,0,,,no_rule_hit,0,0
5692,movement,unknown,0,0,,,no_rule_hit,0,0
5693,emergency,unknown,0,0,,,no_rule_hit,0,0
5694,movement,unknown,0,0,,,no_rule_hit,0,0
5695,emergency,unknown,0,0,,,no_rule_hit,0,0
5696,movement,unknown,0,0,,,no_rule_hit,0,0
5697,movement,movement,1,1,,go,movement_match,0,0
5698,movement,unknown,0,0,,,no_rule_hit,0,0
5699,unknown,unknown,1,0,,,no_rule_hit,0,0
5700,unknown,unknown,1,0,,,no_rule_hit,0,0
5701,movement,unknown,0,0,,,no_rule_hit,0,0
5702,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5703,movement,unknown,0,0,,,no_rule_hit,0,0
5704,movement,unknown,0,0,,,no_rule_hit,0,0
5705,movement,unknown,0,0,,,no_rule_hit,0,0
5706,movement,unknown,0,0,,,no_rule_hit,0,0
5707,emergency,unknown,0,0,,,no_rule_hit,0,0
5708,emergency,unknown,0,0,,,no_rule_hit,0,0
5709,unknown,unknown,1,0,,,no_rule_hit,0,0
5710,unknown,unknown,1,0,,,no_rule_hit,0,0
5711,unknown,unknown,1,0,,,no_rule_hit,0,0
5712,movement,unknown,0,0,,,no_rule_hit,0,0
5713,emergency,unknown,0,0,,,no_rule_hit,0,0
5714,movement,unknown,0,0,,,no_rule_hit,0,0
5715,emergency,unknown,0,0,,,no_rule_hit,0,0
5716,unknown,unknown,1,0,,,no_rule_hit,0,0
5717,unknown,unknown,1,0,,,no_rule_hit,0,0
5718,movement,unknown,0,0,,,no_rule_hit,0,0
5719,unknown,unknown,1,0,,,no_rule_hit,0,0
5720,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5721,movement,unknown,0,0,,,no_rule_hit,0,0
5722,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5723,unknown,unknown,1,0,,,no_rule_hit,0,0
5724,unknown,unknown,1,0,,,no_rule_hit,0,0
5725,movement,unknown,0,0,,,no_rule_hit,0,0
5726,unknown,unknown,1,0,,,no_rule_hit,0,0
5727,movement,unknown,0,0,,,no_rule_hit,0,0
5728,movement,unknown,0,0,,,no_rule_hit,0,0
5729,emergency,unknown,0,0,,,no_rule_hit,0,0
5730,movement,unknown,0,0,,,no_rule_hit,0,0
5731,unknown,unknown,1,0,,,no_rule_hit,0,0
5732,unknown,unknown,1,0,,,no_rule_hit,0,0
5733,emergency,unknown,0,0,,,no_rule_hit,0,0
5734,unknown,unknown,1,0,,,no_rule_hit,0,0
5735,movement,unknown,0,0,,,no_rule_hit,0,0
5736,movement,unknown,0,0,,,no_rule_hit,0,0
5737,movement,unknown,0,0,,,no_rule_hit,0,0
5738,unknown,unknown,1,0,,,no_rule_hit,0,0
5739,emergency,unknown,0,0,,,no_rule_hit,0,0
5740,movement,unknown,0,0,,,no_rule_hit,0,0
5741,emergency,unknown,0,0,,,no_rule_hit,0,0
5742,unknown,unknown,1,0,,,no_rule_hit,0,0
5743,movement,unknown,0,0,,,no_rule_hit,0,0
5744,emergency,unknown,0,0,,,no_rule_hit,0,0
5745,unknown,unknown,1,0,,,no_rule_hit,0,0
5746,movement,unknown,0,0,,,no_rule_hit,0,0
5747,unknown,unknown,1,0,,,no_rule_hit,0,0
5748,movement,unknown,0,0,,,no_rule_hit,0,0
5749,unknown,unknown,1,0,,,no_rule_hit,0,0
5750,emergency,unknown,0,0,,,no_rule_hit,0,0
5751,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5752,unknown,unknown,1,0,,,no_rule_hit,0,0
5753,movement,unknown,0,0,,,no_rule_hit,0,0
5754,movement,unknown,0,0,,,no_rule_hit,0,0
5755,emergency,emergency,1,1,wow,,emergency_precedence,0,0
5756,unknown,unknown,1,0,,,no_rule_hit,0,0
5757,movement,unknown,0,0,,,no_rule_hit,0,0
5758,emergency,emergency,1,1,no,,emergency_precedence,0,0
5759,movement,unknown,0,0,,,no_rule_hit,0,0
5760,emergency,unknown,0,0,,,no_rule_hit,0,0
5761,unknown,unknown,1,0,,,no_rule_hit,0,0
5762,emergency,emergency,1,1,wow,,emergency_precedence,0,0
5763,unknown,unknown,1,0,,,no_rule_hit,0,0
5764,emergency,unknown,0,0,,,no_rule_hit,0,0
5765,unknown,unknown,1,0,,,no_rule_hit,0,0
5766,emergency,movement,0,1,,go,movement_match,0,0
5767,emergency,unknown,0,0,,,no_rule_hit,0,0
5768,emergency,unknown,0,0,,,no_rule_hit,0,0
5769,movement,unknown,0,0,,,no_rule_hit,0,0
5770,movement,unknown,0,0,,,no_rule_hit,0,0
5771,movement,unknown,0,0,,,no_rule_hit,0,0
5772,emergency,unknown,0,0,,,no_rule_hit,0,0
5773,emergency,unknown,0,0,,,no_rule_hit,0,0
5774,unknown,emergency,0,1,no,,emergency_precedence,1,0
5775,emergency,unknown,0,0,,,no_rule_hit,0,0
5776,unknown,unknown,1,0,,,no_rule_hit,0,0
5777,unknown,unknown,1,0,,,no_rule_hit,0,0
5778,movement,unknown,0,0,,,no_rule_hit,0,0
5779,movement,unknown,0,0,,,no_rule_hit,0,0
5780,unknown,unknown,1,0,,,no_rule_hit,0,0
5781,unknown,unknown,1,0,,,no_rule_hit,0,0
5782,movement,unknown,0,0,,,no_rule_hit,0,0
5783,movement,unknown,0,0,,,no_rule_hit,0,0
5784,unknown,unknown,1,0,,,no_rule_hit,0,0
5785,movement,movement,1,1,,right,movement_match,0,0
5786,emergency,unknown,0,0,,,no_rule_hit,0,0
5787,unknown,unknown,1,0,,,no_rule_hit,0,0
5788,emergency,unknown,0,0,,,no_rule_hit,0,0
5789,movement,unknown,0,0,,,no_rule_hit,0,0
5790,emergency,unknown,0,0,,,no_rule_hit,0,0
5791,emergency,unknown,0,0,,,no_rule_hit,0,0
5792,unknown,unknown,1,0,,,no_rule_hit,0,0
5793,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5794,movement,unknown,0,0,,,no_rule_hit,0,0
5795,unknown,unknown,1,0,,,no_rule_hit,0,0
5796,unknown,unknown,1,0,,,no_rule_hit,0,0
5797,movement,unknown,0,0,,,no_rule_hit,0,0
5798,emergency,unknown,0,0,,,no_rule_hit,0,0
5799,movement,unknown,0,0,,,no_rule_hit,0,0
5800,emergency,unknown,0,0,,,no_rule_hit,0,0
5801,unknown,unknown,1,0,,,no_rule_hit,0,0
5802,unknown,unknown,1,0,,,no_rule_hit,0,0
5803,unknown,unknown,1,0,,,no_rule_hit,0,0
5804,unknown,unknown,1,0,,,no_rule_hit,0,0
5805,emergency,unknown,0,0,,,no_rule_hit,0,0
5806,movement,unknown,0,0,,,no_rule_hit,0,0
5807,movement,unknown,0,0,,,no_rule_hit,0,0
5808,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5809,movement,unknown,0,0,,,no_rule_hit,0,0
5810,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5811,unknown,unknown,1,0,,,no_rule_hit,0,0
5812,emergency,unknown,0,0,,,no_rule_hit,0,0
5813,movement,unknown,0,0,,,no_rule_hit,0,0
5814,emergency,unknown,0,0,,,no_rule_hit,0,0
5815,unknown,unknown,1,0,,,no_rule_hit,0,0
5816,emergency,unknown,0,0,,,no_rule_hit,0,0
5817,emergency,unknown,0,0,,,no_rule_hit,0,0
5818,movement,unknown,0,0,,,no_rule_hit,0,0
5819,unknown,unknown,1,0,,,no_rule_hit,0,0
5820,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5821,movement,emergency,0,1,stop,,emergency_precedence,0,0
5822,unknown,unknown,1,0,,,no_rule_hit,0,0
5823,movement,unknown,0,0,,,no_rule_hit,0,0
5824,movement,unknown,0,0,,,no_rule_hit,0,0
5825,movement,unknown,0,0,,,no_rule_hit,0,0
5826,movement,unknown,0,0,,,no_rule_hit,0,0
5827,unknown,unknown,1,0,,,no_rule_hit,0,0
5828,emergency,unknown,0,0,,,no_rule_hit,0,0
5829,emergency,unknown,0,0,,,no_rule_hit,0,0
5830,movement,unknown,0,0,,,no_rule_hit,0,0
5831,movement,unknown,0,0,,,no_rule_hit,0,0
5832,unknown,unknown,1,0,,,no_rule_hit,0,0
5833,unknown,unknown,1,0,,,no_rule_hit,0,0
5834,unknown,unknown,1,0,,,no_rule_hit,0,0
5835,unknown,unknown,1,0,,,no_rule_hit,0,0
5836,movement,unknown,0,0,,,no_rule_hit,0,0
5837,movement,unknown,0,0,,,no_rule_hit,0,0
5838,unknown,unknown,1,0,,,no_rule_hit,0,0
5839,movement,movement,1,1,,right,movement_match,0,0
5840,unknown,unknown,1,0,,,no_rule_hit,0,0
5841,movement,unknown,0,0,,,no_rule_hit,0,0
5842,emergency,unknown,0,0,,,no_rule_hit,0,0
5843,movement,movement,1,1,,left,movement_match,0,0
5844,unknown,unknown,1,0,,,no_rule_hit,0,0
5845,movement,unknown,0,0,,,no_rule_hit,0,0
5846,emergency,emergency,1,1,stop,,emergency_precedence,0,0
5847,movement,movement,1,1,,left,movement_match,0,0
5848,movement,unknown,0,0,,,no_rule_hit,0,0
5849,emergency,emergency,1,1,wow,,emergency_precedence,0,0
5850,emergency,unknown,0,0,,,no_rule_hit,0,0
5851,movement,unknown,0,0,,,no_rule_hit,0,0
5852,unknown,unknown,1,0,,,no_rule_hit,0,0
5853,unknown,unknown,1,0,,,no_rule_hit,0,0
5854,unknown,unknown,1,0,,,no_rule_hit,0,0
5855,movement,unknown,0,0,,,no_rule_hit,0,0
5856,movement,unknown,0,0,,,no_rule_hit,0,0
5857,unknown,unknown,1,0,,,no_rule_hit,0,0
5858,unknown,unknown,1,0,,,no_rule_hit,0,0
5859,unknown,unknown,1,0,,,no_rule_hit,0,0
5860,movement,unknown,0,0,,,no_rule_hit,0,0
5861,emergency,unknown,0,0,,,no_rule_hit,0,0
5862,unknown,unknown,1,0,,,no_rule_hit,0,0
5863,movement,unknown,0,0,,,no_rule_hit,0,0
5864,movement,unknown,0,0,,,no_rule_hit,0,0
5865,unknown,unknown,1,0,,,no_rule_hit,0,0
5866,movement,unknown,0,0,,,no_rule_hit,0,0
5867,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5868,emergency,unknown,0,0,,,no_rule_hit,0,0
5869,movement,unknown,0,0,,,no_rule_hit,0,0
5870,unknown,unknown,1,0,,,no_rule_hit,0,0
5871,movement,unknown,0,0,,,no_rule_hit,0,0
5872,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5873,emergency,unknown,0,0,,,no_rule_hit,0,0
5874,movement,unknown,0,0,,,no_rule_hit,0,0
5875,movement,unknown,0,0,,,no_rule_hit,0,0
5876,unknown,unknown,1,0,,,no_rule_hit,0,0
5877,unknown,unknown,1,0,,,no_rule_hit,0,0
5878,movement,unknown,0,0,,,no_rule_hit,0,0
5879,unknown,unknown,1,0,,,no_rule_hit,0,0
5880,emergency,unknown,0,0,,,no_rule_hit,0,0
5881,unknown,unknown,1,0,,,no_rule_hit,0,0
5882,unknown,unknown,1,0,,,no_rule_hit,0,0
5883,emergency,unknown,0,0,,,no_rule_hit,0,0
5884,unknown,unknown,1,0,,,no_rule_hit,0,0
5885,movement,unknown,0,0,,,no_rule_hit,0,0
5886,movement,unknown,0,0,,,no_rule_hit,0,0
5887,emergency,unknown,0,0,,,no_rule_hit,0,0
5888,movement,unknown,0,0,,,no_rule_hit,0,0
5889,emergency,unknown,0,0,,,no_rule_hit,0,0
5890,movement,movement,1,1,,go,movement_match,0,0
5891,unknown,unknown,1,0,,,no_rule_hit,0,0
5892,emergency,emergency,1,1,backward,,emergency_precedence,0,0
5893,movement,unknown,0,0,,,no_rule_hit,0,0
5894,emergency,unknown,0,0,,,no_rule_hit,0,0
5895,emergency,unknown,0,0,,,no_rule_hit,0,0
5896,unknown,unknown,1,0,,,no_rule_hit,0,0
5897,unknown,unknown,1,0,,,no_rule_hit,0,0
5898,unknown,unknown,1,0,,,no_rule_hit,0,0
5899,movement,unknown,0,0,,,no_rule_hit,0,0
5900,movement,unknown,0,0,,,no_rule_hit,0,0
5901,emergency,unknown,0,0,,,no_rule_hit,0,0
5902,unknown,unknown,1,0,,,no_rule_hit,0,0
5903,unknown,unknown,1,0,,,no_rule_hit,0,0
5904,movement,unknown,0,0,,,no_rule_hit,0,0
5905,movement,unknown,0,0,,,no_rule_hit,0,0
5906,emergency,unknown,0,0,,,no_rule_hit,0,0
5907,unknown,unknown,1,0,,,no_rule_hit,0,0
5908,movement,unknown,0,0,,,no_rule_hit,0,0
5909,unknown,unknown,1,0,,,no_rule_hit,0,0
5910,movement,unknown,0,0,,,no_rule_hit,0,0
5911,unknown,unknown,1,0,,,no_rule_hit,0,0
5912,unknown,unknown,1,0,,,no_rule_hit,0,0
5913,unknown,unknown,1,0,,,no_rule_hit,0,0
5914,movement,unknown,0,0,,,no_rule_hit,0,0
5915,emergency,unknown,0,0,,,no_rule_hit,0,0
5916,emergency,unknown,0,0,,,no_rule_hit,0,0
5917,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5918,emergency,emergency,1,1,no,,emergency_precedence,0,0
5919,unknown,unknown,1,0,,,no_rule_hit,0,0
5920,emergency,unknown,0,0,,,no_rule_hit,0,0
5921,movement,unknown,0,0,,,no_rule_hit,0,0
5922,movement,emergency,0,1,no,,emergency_precedence,0,0
5923,emergency,emergency,1,1,stop,,emergency_precedence,0,0
5924,unknown,unknown,1,0,,,no_rule_hit,0,0
5925,unknown,unknown,1,0,,,no_rule_hit,0,0
5926,movement,unknown,0,0,,,no_rule_hit,0,0
5927,unknown,unknown,1,0,,,no_rule_hit,0,0
5928,emergency,unknown,0,0,,,no_rule_hit,0,0
5929,emergency,emergency,1,1,wow,,emergency_precedence,0,0
5930,emergency,unknown,0,0,,,no_rule_hit,0,0
5931,movement,unknown,0,0,,,no_rule_hit,0,0
5932,emergency,unknown,0,0,,,no_rule_hit,0,0
5933,emergency,unknown,0,0,,,no_rule_hit,0,0
5934,unknown,unknown,1,0,,,no_rule_hit,0,0
5935,movement,unknown,0,0,,,no_rule_hit,0,0
5936,unknown,unknown,1,0,,,no_rule_hit,0,0
5937,unknown,unknown,1,0,,,no_rule_hit,0,0
5938,unknown,unknown,1,0,,,no_rule_hit,0,0
5939,unknown,unknown,1,0,,,no_rule_hit,0,0
5940,movement,unknown,0,0,,,no_rule_hit,0,0
5941,emergency,unknown,0,0,,,no_rule_hit,0,0
5942,unknown,unknown,1,0,,,no_rule_hit,0,0
5943,movement,unknown,0,0,,,no_rule_hit,0,0
5944,movement,unknown,0,0,,,no_rule_hit,0,0
5945,movement,unknown,0,0,,,no_rule_hit,0,0
5946,unknown,unknown,1,0,,,no_rule_hit,0,0
5947,emergency,unknown,0,0,,,no_rule_hit,0,0
5948,unknown,unknown,1,0,,,no_rule_hit,0,0
5949,emergency,unknown,0,0,,,no_rule_hit,0,0
5950,movement,unknown,0,0,,,no_rule_hit,0,0
5951,unknown,unknown,1,0,,,no_rule_hit,0,0
5952,movement,unknown,0,0,,,no_rule_hit,0,0
5953,unknown,unknown,1,0,,,no_rule_hit,0,0
5954,emergency,unknown,0,0,,,no_rule_hit,0,0
5955,unknown,unknown,1,0,,,no_rule_hit,0,0
5956,emergency,unknown,0,0,,,no_rule_hit,0,0
5957,emergency,unknown,0,0,,,no_rule_hit,0,0
5958,movement,unknown,0,0,,,no_rule_hit,0,0
5959,movement,unknown,0,0,,,no_rule_hit,0,0
5960,emergency,unknown,0,0,,,no_rule_hit,0,0
5961,unknown,unknown,1,0,,,no_rule_hit,0,0
5962,emergency,emergency,1,1,yes,,emergency_precedence,0,0
5963,unknown,unknown,1,0,,,no_rule_hit,0,0
5964,unknown,unknown,1,0,,,no_rule_hit,0,0
5965,movement,unknown,0,0,,,no_rule_hit,0,0
5966,movement,unknown,0,0,,,no_rule_hit,0,0
5967,emergency,unknown,0,0,,,no_rule_hit,0,0
5968,unknown,unknown,1,0,,,no_rule_hit,0,0
5969,unknown,unknown,1,0,,,no_rule_hit,0,0
5970,unknown,unknown,1,0,,,no_rule_hit,0,0
5971,unknown,unknown,1,0,,,no_rule_hit,0,0
5972,unknown,unknown,1,0,,,no_rule_hit,0,0
5973,unknown,unknown,1,0,,,no_rule_hit,0,0
5974,unknown,unknown,1,0,,,no_rule_hit,0,0
5975,emergency,unknown,0,0,,,no_rule_hit,0,0
5976,emergency,unknown,0,0,,,no_rule_hit,0,0
5977,emergency,unknown,0,0,,,no_rule_hit,0,0
5978,unknown,unknown,1,0,,,no_rule_hit,0,0
5979,unknown,movement,0,1,,right,movement_match,1,0
5980,unknown,unknown,1,0,,,no_rule_hit,0,0
5981,emergency,unknown,0,0,,,no_rule_hit,0,0
5982,emergency,unknown,0,0,,,no_rule_hit,0,0
5983,movement,unknown,0,0,,,no_rule_hit,0,0
5984,movement,unknown,0,0,,,no_rule_hit,0,0
5985,movement,unknown,0,0,,,no_rule_hit,0,0
5986,unknown,unknown,1,0,,,no_rule_hit,0,0
5987,unknown,unknown,1,0,,,no_rule_hit,0,0
5988,emergency,unknown,0,0,,,no_rule_hit,0,0
5989,emergency,unknown,0,0,,,no_rule_hit,0,0
5990,unknown,unknown,1,0,,,no_rule_hit,0,0
5991,emergency,unknown,0,0,,,no_rule_hit,0,0
5992,unknown,unknown,1,0,,,no_rule_hit,0,0
5993,emergency,unknown,0,0,,,no_rule_hit,0,0
5994,emergency,emergency,1,1,no,,emergency_precedence,0,0
5995,movement,unknown,0,0,,,no_rule_hit,0,0
5996,movement,emergency,0,1,wow,,emergency_precedence,0,0
5997,unknown,unknown,1,0,,,no_rule_hit,0,0
5998,unknown,unknown,1,0,,,no_rule_hit,0,0
5999,emergency,unknown,0,0,,,no_rule_hit,0,0
6000,emergency,emergency,1,1,yes,,emergency_precedence,0,0
6001,movement,unknown,0,0,,,no_rule_hit,0,0
6002,emergency,unknown,0,0,,,no_rule_hit,0,0
6003,unknown,unknown,1,0,,,no_rule_hit,0,0
6004,emergency,emergency,1,1,yes,,emergency_precedence,0,0
6005,movement,unknown,0,0,,,no_rule_hit,0,0
6006,emergency,unknown,0,0,,,no_rule_hit,0,0
6007,emergency,unknown,0,0,,,no_rule_hit,0,0
6008,unknown,unknown,1,0,,,no_rule_hit,0,0
6009,unknown,unknown,1,0,,,no_rule_hit,0,0
6010,unknown,unknown,1,0,,,no_rule_hit,0,0
6011,unknown,unknown,1,0,,,no_rule_hit,0,0
6012,movement,unknown,0,0,,,no_rule_hit,0,0
6013,unknown,unknown,1,0,,,no_rule_hit,0,0
6014,emergency,emergency,1,1,yes,,emergency_precedence,0,0
6015,emergency,unknown,0,0,,,no_rule_hit,0,0
6016,unknown,unknown,1,0,,,no_rule_hit,0,0
6017,movement,unknown,0,0,,,no_rule_hit,0,0
6018,movement,unknown,0,0,,,no_rule_hit,0,0
6019,unknown,unknown,1,0,,,no_rule_hit,0,0
6020,unknown,unknown,1,0,,,no_rule_hit,0,0
6021,emergency,unknown,0,0,,,no_rule_hit,0,0
6022,movement,unknown,0,0,,,no_rule_hit,0,0
6023,emergency,unknown,0,0,,,no_rule_hit,0,0
6024,emergency,unknown,0,0,,,no_rule_hit,0,0
6025,emergency,unknown,0,0,,,no_rule_hit,0,0
6026,unknown,unknown,1,0,,,no_rule_hit,0,0
6027,unknown,unknown,1,0,,,no_rule_hit,0,0
6028,unknown,unknown,1,0,,,no_rule_hit,0,0
6029,movement,unknown,0,0,,,no_rule_hit,0,0
6030,unknown,unknown,1,0,,,no_rule_hit,0,0
6031,emergency,unknown,0,0,,,no_rule_hit,0,0
6032,unknown,unknown,1,0,,,no_rule_hit,0,0
6033,movement,unknown,0,0,,,no_rule_hit,0,0
6034,emergency,unknown,0,0,,,no_rule_hit,0,0
6035,emergency,unknown,0,0,,,no_rule_hit,0,0
6036,movement,unknown,0,0,,,no_rule_hit,0,0
6037,emergency,unknown,0,0,,,no_rule_hit,0,0
6038,emergency,unknown,0,0,,,no_rule_hit,0,0
6039,movement,movement,1,1,,right,movement_match,0,0
6040,unknown,unknown,1,0,,,no_rule_hit,0,0
6041,unknown,unknown,1,0,,,no_rule_hit,0,0
6042,unknown,unknown,1,0,,,no_rule_hit,0,0
6043,movement,unknown,0,0,,,no_rule_hit,0,0
6044,unknown,unknown,1,0,,,no_rule_hit,0,0
6045,emergency,emergency,1,1,yes,,emergency_precedence,0,0
6046,emergency,unknown,0,0,,,no_rule_hit,0,0
6047,emergency,unknown,0,0,,,no_rule_hit,0,0
6048,movement,unknown,0,0,,,no_rule_hit,0,0
6049,unknown,unknown,1,0,,,no_rule_hit,0,0
6050,movement,unknown,0,0,,,no_rule_hit,0,0
6051,movement,unknown,0,0,,,no_rule_hit,0,0
6052,movement,unknown,0,0,,,no_rule_hit,0,0
6053,emergency,unknown,0,0,,,no_rule_hit,0,0
6054,unknown,unknown,1,0,,,no_rule_hit,0,0
6055,emergency,emergency,1,1,yes,,emergency_precedence,0,0
6056,unknown,unknown,1,0,,,no_rule_hit,0,0
6057,movement,unknown,0,0,,,no_rule_hit,0,0
6058,emergency,unknown,0,0,,,no_rule_hit,0,0
6059,unknown,unknown,1,0,,,no_rule_hit,0,0
